보험가입연도,계약자_업종,계약자_소재지,계약자_기업규모,계약자_업력,취급종류,보험금액
2018,C28302,충북,중소기업, 17 ,매출채권보험,50000000 
2018,C28302,충북,중소기업, 17 ,매출채권보험,100000000 
2018,G46791,경기,중소기업, 10 ,매출채권보험,50000000 
2018,C33920,서울,중소기업, 10 ,매출채권보험,12000000 
2018,G46311,경기,중소기업, 9 ,매출채권보험,331000000 
2018,C25929,전북,중소기업, 9 ,매출채권보험,50000000 
2018,C10211,전남,중소기업, 9 ,매출채권보험,440000000 
2018,G46522,경기,중소기업, 14 ,매출채권보험,8000000 
2018,G46329,충남,중소기업, 8 ,매출채권보험,50000000 
2018,G46329,경기,중소기업, 7 ,매출채권보험,20000000 
2018,C23111,부산,중소기업, 7 ,매출채권보험,48000000 
2018,G46721,인천,중소기업, 7 ,매출채권보험,10000000 
2018,G46721,부산,중소기업, 6 ,매출채권보험,20000000 
2018,H52992,경기,중소기업, 7 ,매출채권보험,36000000 
2018,G46621,서울,중소기업, 7 ,매출채권보험,13000000 
2018,G46595,경기,중소기업, 6 ,매출채권보험,725000000 
2018,C22231,경기,중소기업, 6 ,매출채권보험,560000000 
2018,C24222,경기,중소기업, 7 ,매출채권보험,11000000 
2018,C25999,대구,중소기업, 6 ,매출채권보험,6000000 
2018,C13992,경남,중소기업, 6 ,매출채권보험,6000000 
2018,G46442,경기,중소기업, 8 ,매출채권보험,170000000 
2018,C29229,경기,중소기업, 6 ,매출채권보험,32000000 
2018,C14499,서울,중소기업, 4 ,매출채권보험,1000000 
2018,G46329,경기,중소기업, 5 ,매출채권보험,500000000 
2018,C16229,제주,중소기업, 4 ,매출채권보험,30000000 
2018,C29199,충북,중소기업, 4 ,매출채권보험,8000000 
2018,G46699,경기,중소기업, 8 ,매출채권보험,8000000 
2018,G46417,서울,중소기업, 3 ,매출채권보험,200000000 
2018,C25112,경북,중소기업, 3 ,매출채권보험,10000000 
2018,C28111,경기,중소기업, 7 ,매출채권보험,19000000 
2018,G46621,충남,중소기업, 4 ,매출채권보험,1362000000 
2018,C29271,경기,중소기업, 3 ,매출채권보험,11000000 
2018,G46699,경기,중소기업, 4 ,매출채권보험,30000000 
2018,G46699,경기,중소기업, 4 ,매출채권보험,30000000 
2018,G46699,경기,중소기업, 4 ,매출채권보험,50000000 
2018,G46699,경기,중소기업, 4 ,매출채권보험,20000000 
2018,G46699,경기,중소기업, 4 ,매출채권보험,20000000 
2018,G46699,경기,중소기업, 4 ,매출채권보험,50000000 
2018,G46699,경기,중소기업, 4 ,매출채권보험,10000000 
2018,G46699,경기,중소기업, 4 ,매출채권보험,30000000 
2018,G46699,경기,중소기업, 4 ,매출채권보험,20000000 
2018,G46699,경기,중소기업, 4 ,매출채권보험,30000000 
2018,G46322,대전,중소기업, 5 ,매출채권보험,1000000 
2018,C24222,경기,중소기업, 3 ,매출채권보험,30000000 
2018,C24222,경기,중소기업, 3 ,매출채권보험,30000000 
2018,C24222,경기,중소기업, 3 ,매출채권보험,30000000 
2018,G46539,경기,중소기업, 7 ,매출채권보험,939000000 
2018,G46510,서울,중소기업, 3 ,매출채권보험,11000000 
2018,C29292,충남,중소기업, 4 ,매출채권보험,23000000 
2018,C28123,경기,중소기업, 4 ,매출채권보험,335000000 
2018,C31202,경남,중소기업, 2 ,매출채권보험,7000000 
2018,C23111,부산,중소기업, 2 ,매출채권보험,40000000 
2018,C30320,광주,중소기업, 3 ,매출채권보험,73000000 
2018,C29294,경기,중소기업, 2 ,어음보험,20000000 
2018,C29241,경남,중소기업, 7 ,매출채권보험,44000000 
2018,G46721,서울,중소기업, 15 ,매출채권보험,800000000 
2018,C10801,경북,중소기업, 30 ,매출채권보험,2107000000 
2018,C24132,경남,중소기업, 30 ,매출채권보험,710000000 
2018,C29299,경기,중소기업, 26 ,매출채권보험,6000000 
2018,G46595,경기,중소기업, 23 ,매출채권보험,484000000 
2018,C31114,울산,중소기업, 31 ,매출채권보험,335000000 
2018,C25112,광주,중소기업, 23 ,매출채권보험,4016000000 
2018,G46733,경기,중소기업, 24 ,매출채권보험,2441000000 
2018,C31114,부산,중소기업, 23 ,매출채권보험,507000000 
2018,G46451,서울,중소기업, 23 ,매출채권보험,379000000 
2018,G46441,서울,중소기업, 19 ,매출채권보험,480000000 
2018,G46739,서울,중소기업, 19 ,매출채권보험,24000000 
2018,C24199,충남,중소기업, 23 ,매출채권보험,700000000 
2018,C32019,경기,중소기업, 18 ,매출채권보험,40000000 
2018,C14411,경기,중소기업, 19 ,매출채권보험,110000000 
2018,G46733,경기,중소기업, 19 ,매출채권보험,20000000 
2018,G46699,서울,중소기업, 17 ,매출채권보험,633000000 
2018,G46315,강원,중소기업, 16 ,매출채권보험,21000000 
2018,G46315,강원,중소기업, 16 ,매출채권보험,14000000 
2018,G46721,경기,중소기업, 15 ,매출채권보험,250000000 
2018,C23121,경북,중소기업, 15 ,매출채권보험,313000000 
2018,C29199,대전,중소기업, 15 ,매출채권보험,450000000 
2018,G46613,부산,중소기업, 19 ,매출채권보험,73000000 
2018,G46313,경기,중소기업, 14 ,매출채권보험,240000000 
2018,G46539,서울,중소기업, 20 ,매출채권보험,680000000 
2018,G46733,대구,중소기업, 30 ,매출채권보험,1623000000 
2018,G46203,경기,중소기업, 13 ,매출채권보험,100000000 
2018,C13213,경북,중소기업, 16 ,매출채권보험,3000000 
2018,G45212,대구,중소기업, 11 ,매출채권보험,7000000 
2018,G46312,부산,중소기업, 13 ,매출채권보험,9000000 
2018,C24199,경북,중소기업, 11 ,매출채권보험,589000000 
2018,C30399,경기,중소기업, 13 ,매출채권보험,581000000 
2018,G46721,인천,중소기업, 12 ,매출채권보험,55000000 
2018,G46592,서울,중소기업, 11 ,매출채권보험,14000000 
2018,C10211,경기,중소기업, 11 ,매출채권보험,809000000 
2018,G46721,전남,중소기업, 11 ,매출채권보험,50000000 
2018,G46722,경기,중소기업, 14 ,매출채권보험,870000000 
2018,E38321,경기,중소기업, 10 ,매출채권보험,4000000 
2018,G46742,전남,중소기업, 11 ,매출채권보험,2000000 
2018,G46721,울산,중소기업, 11 ,매출채권보험,3090000000 
2018,J58221,서울,중소기업, 23 ,매출채권보험,5000000 
2018,J61220,서울,중소기업, 11 ,매출채권보험,918000000 
2018,G46464,서울,중소기업, 25 ,매출채권보험,100000000 
2018,C28302,충북,중소기업, 17 ,매출채권보험,30000000 
2018,C10712,경기,중소기업, 11 ,매출채권보험,123000000 
2018,C30320,경북,중소기업, 11 ,매출채권보험,3000000 
2018,G46599,서울,중소기업, 10 ,매출채권보험,375000000 
2018,C13300,경북,중소기업, 10 ,매출채권보험,50000000 
2018,G46622,경기,중소기업, 10 ,매출채권보험,6000000 
2018,G46721,경기,중소기업, 9 ,매출채권보험,12000000 
2018,C30392,경북,중소기업, 8 ,매출채권보험,629000000 
2018,C24222,경기,중소기업, 9 ,매출채권보험,642000000 
2018,H52992,인천,중소기업, 11 ,매출채권보험,12000000 
2018,H52992,인천,중소기업, 11 ,매출채권보험,15000000 
2018,H52992,인천,중소기업, 11 ,매출채권보험,10000000 
2018,H52992,인천,중소기업, 11 ,매출채권보험,10000000 
2018,H52992,인천,중소기업, 11 ,매출채권보험,7000000 
2018,C22231,광주,중소기업, 9 ,매출채권보험,145000000 
2018,C26219,서울,중소기업, 7 ,매출채권보험,10000000 
2018,G46521,부산,중소기업, 7 ,매출채권보험,28000000 
2018,G47612,경북,중소기업, 10 ,매출채권보험,2000000 
2018,G46431,서울,중소기업, 6 ,매출채권보험,620000000 
2018,C29299,대전,중소기업, 6 ,매출채권보험,14000000 
2018,G46742,서울,중소기업, 7 ,매출채권보험,184000000 
2018,G46742,서울,중소기업, 7 ,매출채권보험,175000000 
2018,G46742,서울,중소기업, 7 ,매출채권보험,90000000 
2018,G46742,서울,중소기업, 7 ,매출채권보험,49000000 
2018,G46692,서울,중소기업, 6 ,매출채권보험,50000000 
2018,C28123,경기,중소기업, 5 ,매출채권보험,1000000 
2018,G46593,대전,중소기업, 6 ,매출채권보험,15000000 
2018,G47631,강원,중소기업, 5 ,매출채권보험,6000000 
2018,C10794,강원,중소기업, 7 ,매출채권보험,2000000 
2018,C31114,경남,중소기업, 10 ,매출채권보험,125000000 
2018,C29229,경기,중소기업, 6 ,매출채권보험,21000000 
2018,G46721,서울,중소기업, 6 ,매출채권보험,560000000 
2018,G46733,경기,중소기업, 5 ,매출채권보험,396000000 
2018,C25924,부산,중소기업, 6 ,매출채권보험,30000000 
2018,C25929,부산,중소기업, 8 ,매출채권보험,1420000000 
2018,H52992,경기,중소기업, 7 ,매출채권보험,80000000 
2018,C27213,서울,중소기업, 5 ,매출채권보험,5000000 
2018,G45120,대전,중소기업, 5 ,매출채권보험,7000000 
2018,G46739,충남,중소기업, 4 ,매출채권보험,60000000 
2018,G46739,광주,중소기업, 4 ,매출채권보험,340000000 
2018,C26291,경기,중소기업, 6 ,매출채권보험,279000000 
2018,C33999,경기,중소기업, 4 ,매출채권보험,74000000 
2018,J58222,서울,중소기업, 3 ,매출채권보험,12000000 
2018,C25112,경기,중소기업, 5 ,매출채권보험,5000000 
2018,C25112,대전,중소기업, 4 ,매출채권보험,7000000 
2018,C17222,서울,중소기업, 9 ,매출채권보험,1000000 
2018,G46739,서울,중소기업, 5 ,매출채권보험,59000000 
2018,C26224,경기,중소기업, 5 ,매출채권보험,7000000 
2018,C30320,전북,중소기업, 5 ,매출채권보험,315000000 
2018,C17909,인천,중소기업, 3 ,매출채권보험,50000000 
2018,G46621,서울,중소기업, 5 ,매출채권보험,50000000 
2018,C17901,경기,중소기업, 4 ,매출채권보험,251000000 
2018,C29173,서울,중소기업, 2 ,매출채권보험,30000000 
2018,C26421,경기,중소기업, 2 ,매출채권보험,60000000 
2018,C10802,충남,중소기업, 2 ,매출채권보험,39000000 
2018,G46315,부산,중소기업, 4 ,매출채권보험,98000000 
2018,G46739,서울,중소기업, 2 ,매출채권보험,19000000 
2018,G46699,경기,중소기업, 5 ,매출채권보험,30000000 
2018,H49309,전남,중소기업, 3 ,매출채권보험,230000000 
2018,G46699,세종,중소기업, 4 ,매출채권보험,200000000 
2018,G47519,인천,중소기업, 0 ,매출채권보험,5000000 
2018,G46699,서울,중소기업, 4 ,매출채권보험,30000000 
2018,C29299,경기,중소기업, 6 ,매출채권보험,138000000 
2018,G46326,경기,중소기업, 1 ,매출채권보험,1000000 
2018,G47912,제주,중소기업, 1 ,매출채권보험,200000000 
2018,G46713,충남,중소기업, 1 ,매출채권보험,20000000 
2018,G47912,서울,중소기업, 3 ,매출채권보험,551000000 
2018,C24121,경북,중소기업, 58 ,매출채권보험,3693000000 
2018,C13213,대구,중소기업, 26 ,매출채권보험,2959000000 
2018,C20421,경기,중소기업, 22 ,매출채권보험,1193000000 
2018,C30331,인천,중소기업, 30 ,매출채권보험,50000000 
2018,G46539,서울,중소기업, 21 ,매출채권보험,535000000 
2018,G46596,경기,중소기업, 25 ,매출채권보험,1141000000 
2018,C29294,경기,중소기업, 4 ,매출채권보험,50000000 
2018,N75992,서울,중소기업, 25 ,매출채권보험,10000000 
2018,C24212,경기,중소기업, 18 ,매출채권보험,160000000 
2018,G46739,경남,중소기업, 17 ,매출채권보험,155000000 
2018,G46595,경북,중소기업, 15 ,매출채권보험,160000000 
2018,J62010,서울,중소기업, 19 ,매출채권보험,340000000 
2018,G46452,서울,중소기업, 16 ,매출채권보험,13000000 
2018,G46465,서울,중소기업, 15 ,매출채권보험,23000000 
2018,G46742,서울,중소기업, 14 ,매출채권보험,45000000 
2018,G46733,대전,중소기업, 14 ,매출채권보험,50000000 
2018,G46442,경기,중소기업, 16 ,매출채권보험,661000000 
2018,C13213,대구,중소기업, 14 ,매출채권보험,7000000 
2018,G46313,강원,중소기업, 17 ,매출채권보험,8000000 
2018,G46699,서울,중소기업, 13 ,매출채권보험,5000000 
2018,C26295,경기,중소기업, 14 ,매출채권보험,11000000 
2018,J58221,충북,중소기업, 13 ,매출채권보험,9000000 
2018,C31322,경남,중소기업, 12 ,매출채권보험,1252000000 
2018,E38120,전북,중소기업, 13 ,매출채권보험,120000000 
2018,G46721,세종,중소기업, 11 ,매출채권보험,40000000 
2018,C25999,인천,중소기업, 12 ,매출채권보험,41000000 
2018,C10121,전북,중소기업, 11 ,매출채권보험,89000000 
2018,G46451,서울,중소기업, 13 ,매출채권보험,287000000 
2018,G46699,인천,중소기업, 12 ,매출채권보험,150000000 
2018,J62010,경기,중소기업, 26 ,매출채권보험,2000000 
2018,C23322,전북,중소기업, 11 ,매출채권보험,479000000 
2018,C26221,인천,중소기업, 11 ,매출채권보험,240000000 
2018,C25119,충북,중소기업, 10 ,매출채권보험,641000000 
2018,C31114,경남,중소기업, 10 ,매출채권보험,96000000 
2018,C10219,경북,중소기업, 11 ,매출채권보험,50000000 
2018,C31114,경남,중소기업, 10 ,매출채권보험,255000000 
2018,G46621,울산,중소기업, 13 ,매출채권보험,100000000 
2018,C20202,충북,중소기업, 9 ,매출채권보험,13000000 
2018,C24222,인천,중소기업, 9 ,매출채권보험,258000000 
2018,G46791,경북,중소기업, 9 ,매출채권보험,581000000 
2018,C20423,경기,중소기업, 7 ,매출채권보험,14000000 
2018,C18129,경기,중소기업, 9 ,매출채권보험,23000000 
2018,G47821,서울,중소기업, 8 ,매출채권보험,5000000 
2018,G46311,경기,중소기업, 8 ,매출채권보험,100000000 
2018,G46319,경기,중소기업, 7 ,매출채권보험,678000000 
2018,C20121,경남,중소기업, 9 ,매출채권보험,435000000 
2018,G47911,서울,중소기업, 6 ,매출채권보험,146000000 
2018,G46699,대구,중소기업, 9 ,매출채권보험,10000000 
2018,G46611,인천,중소기업, 6 ,매출채권보험,88000000 
2018,G46596,대전,중소기업, 7 ,매출채권보험,10000000 
2018,G46329,경기,중소기업, 6 ,매출채권보험,21000000 
2018,H52992,서울,중소기업, 6 ,매출채권보험,517000000 
2018,G45211,서울,중소기업, 7 ,매출채권보험,1146000000 
2018,C29229,대구,중소기업, 8 ,매출채권보험,500000000 
2018,G46499,부산,중소기업, 5 ,매출채권보험,184000000 
2018,G46612,경기,중소기업, 5 ,매출채권보험,835000000 
2018,G46329,경북,중소기업, 5 ,매출채권보험,30000000 
2018,C22213,경기,중소기업, 5 ,매출채권보험,207000000 
2018,N76390,서울,중소기업, 5 ,매출채권보험,210000000 
2018,G46721,경기,중소기업, 5 ,매출채권보험,422000000 
2018,G46721,인천,중소기업, 5 ,매출채권보험,1107000000 
2018,C25999,인천,중소기업, 8 ,매출채권보험,9000000 
2018,C30399,경기,중소기업, 4 ,매출채권보험,19000000 
2018,C26222,경기,중소기업, 5 ,매출채권보험,787000000 
2018,C26329,인천,중소기업, 5 ,매출채권보험,7000000 
2018,H49301,경남,중소기업, 18 ,매출채권보험,2000000 
2018,G46416,서울,중소기업, 4 ,매출채권보험,10000000 
2018,G46444,충북,중소기업, 4 ,매출채권보험,19000000 
2018,C25913,경북,중소기업, 4 ,매출채권보험,8000000 
2018,M71310,서울,중소기업, 4 ,매출채권보험,7000000 
2018,C28112,부산,중소기업, 8 ,매출채권보험,29000000 
2018,G47414,서울,중소기업, 5 ,매출채권보험,9000000 
2018,J63120,광주,중소기업, 4 ,매출채권보험,7000000 
2018,G46413,서울,중소기업, 4 ,매출채권보험,1000000 
2018,G46721,서울,중소기업, 12 ,매출채권보험,30000000 
2018,G46510,서울,중소기업, 3 ,매출채권보험,8000000 
2018,G46312,경기,중소기업, 3 ,매출채권보험,1000000 
2018,G46733,대구,중소기업, 4 ,매출채권보험,8000000 
2018,G46721,세종,중소기업, 5 ,매출채권보험,40000000 
2018,G46315,서울,중소기업, 14 ,매출채권보험,20000000 
2018,G46443,서울,중소기업, 3 ,매출채권보험,4000000 
2018,C25999,경기,중소기업, 2 ,매출채권보험,195000000 
2018,G47215,경기,중소기업, 4 ,매출채권보험,90000000 
2018,G46313,경기,중소기업, 3 ,매출채권보험,15000000 
2018,G46595,경기,중소기업, 8 ,매출채권보험,266000000 
2018,G46443,경기,중소기업, 5 ,매출채권보험,79000000 
2018,C25112,경기,중소기업, 5 ,매출채권보험,16000000 
2018,C13213,대구,중소기업, 7 ,매출채권보험,1439000000 
2018,C31114,경남,중소기업, 4 ,매출채권보험,34000000 
2018,C30332,충남,중소기업, 3 ,매출채권보험,29000000 
2018,J62021,서울,중소기업, 3 ,매출채권보험,8000000 
2018,C29294,경기,중소기업, 4 ,매출채권보험,20000000 
2018,C29294,경기,중소기업, 4 ,매출채권보험,16000000 
2018,P85503,부산,중소기업, 1 ,매출채권보험,11000000 
2018,J58222,서울,중소기업, 4 ,매출채권보험,8000000 
2018,M72121,서울,중소기업, 3 ,매출채권보험,8000000 
2018,G46699,세종,중소기업, 4 ,매출채권보험,30000000 
2018,C29172,서울,중소기업, 5 ,매출채권보험,30000000 
2018,G46592,인천,중소기업, 2 ,매출채권보험,9000000 
2018,G47519,인천,중소기업, 0 ,매출채권보험,20000000 
2018,G46721,부산,중소기업, 0 ,매출채권보험,50000000 
2018,G46532,경남,중소기업, 3 ,매출채권보험,10000000 
2018,G46329,서울,중소기업, 2 ,매출채권보험,50000000 
2018,G46443,경남,중소기업, 5 ,매출채권보험,29000000 
2018,C24222,인천,중소기업, 29 ,매출채권보험,2360000000 
2018,G46315,경기,중소기업, 25 ,매출채권보험,224000000 
2018,C22299,충남,중소기업, 30 ,매출채권보험,1180000000 
2018,G46510,서울,중소기업, 21 ,매출채권보험,2000000 
2018,C25112,경기,중소기업, 17 ,매출채권보험,322000000 
2018,C13225,전북,중소기업, 20 ,매출채권보험,7000000 
2018,C29229,경남,중소기업, 19 ,매출채권보험,1000000 
2018,C10502,경기,중소기업, 21 ,매출채권보험,30000000 
2018,C25921,대구,중소기업, 20 ,매출채권보험,373000000 
2018,C10219,경기,중소기업, 15 ,매출채권보험,1445000000 
2018,C14192,서울,중소기업, 17 ,매출채권보험,321000000 
2018,C29294,인천,중소기업, 13 ,매출채권보험,515000000 
2018,G46739,서울,중소기업, 14 ,매출채권보험,801000000 
2018,C29120,경남,중소기업, 14 ,매출채권보험,530000000 
2018,C30399,경남,중소기업, 13 ,매출채권보험,2342000000 
2018,C23991,강원,중소기업, 15 ,매출채권보험,8000000 
2018,C10219,경기,중소기업, 13 ,매출채권보험,615000000 
2018,G46209,경북,중소기업, 14 ,매출채권보험,7000000 
2018,G46712,부산,중소기업, 13 ,매출채권보험,6000000 
2018,G46621,경기,중소기업, 11 ,매출채권보험,30000000 
2018,G46621,경기,중소기업, 11 ,매출채권보험,50000000 
2018,C24212,경남,중소기업, 12 ,매출채권보험,1400000000 
2018,G46313,경기,중소기업, 11 ,매출채권보험,5000000 
2018,C24311,경북,중소기업, 17 ,매출채권보험,870000000 
2018,C29229,경남,중소기업, 12 ,매출채권보험,16000000 
2018,C25944,경북,중소기업, 17 ,매출채권보험,70000000 
2018,C25113,전남,중소기업, 20 ,매출채권보험,14000000 
2018,C13999,경기,중소기업, 8 ,매출채권보험,18000000 
2018,C30391,경남,중소기업, 7 ,매출채권보험,3000000 
2018,G46721,부산,중소기업, 6 ,매출채권보험,30000000 
2018,G46721,부산,중소기업, 6 ,매출채권보험,10000000 
2018,G46721,부산,중소기업, 6 ,매출채권보험,80000000 
2018,C22232,인천,중소기업, 6 ,매출채권보험,100000000 
2018,C25914,경남,중소기업, 11 ,매출채권보험,11000000 
2018,H49301,경남,중소기업, 11 ,매출채권보험,11000000 
2018,G46522,서울,중소기업, 6 ,매출채권보험,8000000 
2018,C30399,경남,중소기업, 6 ,매출채권보험,69000000 
2018,C29163,경기,중소기업, 9 ,매출채권보험,1377000000 
2018,C25924,경남,중소기업, 7 ,매출채권보험,6000000 
2018,C30399,대구,중소기업, 6 ,매출채권보험,79000000 
2018,C20121,충남,중소기업, 9 ,매출채권보험,45000000 
2018,G46791,강원,중소기업, 12 ,매출채권보험,6000000 
2018,G47912,경기,중소기업, 4 ,매출채권보험,755000000 
2018,C29173,경기,중소기업, 12 ,매출채권보험,20000000 
2018,C29173,경기,중소기업, 12 ,매출채권보험,15000000 
2018,C29173,경기,중소기업, 12 ,매출채권보험,15000000 
2018,N75110,경남,중소기업, 3 ,매출채권보험,36000000 
2018,G46522,경기,중소기업, 7 ,매출채권보험,20000000 
2018,G46699,인천,중소기업, 4 ,매출채권보험,20000000 
2018,G46595,경북,중소기업, 4 ,매출채권보험,46000000 
2018,G47121,충남,중소기업, 6 ,매출채권보험,2000000 
2018,G47121,충남,중소기업, 4 ,매출채권보험,4000000 
2018,C30399,경남,중소기업, 3 ,매출채권보험,30000000 
2018,E38311,경북,중소기업, 6 ,매출채권보험,39000000 
2018,C25924,부산,중소기업, 2 ,매출채권보험,6000000 
2018,G47821,전북,중소기업, 6 ,매출채권보험,1000000 
2018,G46611,인천,중소기업, 3 ,매출채권보험,140000000 
2018,G46591,대구,중소기업, 3 ,매출채권보험,79000000 
2018,C30399,전북,중소기업, 3 ,매출채권보험,10000000 
2018,C10122,대전,중소기업, 2 ,매출채권보험,50000000 
2018,C25119,경기,중소기업, 3 ,매출채권보험,16000000 
2018,C30400,전남,중소기업, 3 ,매출채권보험,3000000 
2018,G46622,대구,중소기업, 3 ,매출채권보험,30000000 
2018,C33910,강원,중소기업, 2 ,매출채권보험,29000000 
2018,C10742,광주,중소기업, 1 ,매출채권보험,10000000 
2018,G45212,전북,중소기업, 2 ,매출채권보험,3000000 
2018,C16211,경기,중소기업, 2 ,매출채권보험,120000000 
2018,G46612,경기,중소기업, 1 ,매출채권보험,20000000 
2018,H52992,서울,중소기업, 1 ,매출채권보험,23000000 
2018,G46699,서울,중소기업, 3 ,매출채권보험,115000000 
2018,G46733,서울,중소기업, 0 ,매출채권보험,100000000 
2018,M72111,전남,중소기업, 2 ,매출채권보험,3000000 
2018,G46599,제주,중소기업, 2 ,매출채권보험,13000000 
2018,C27213,충남,중소기업, 5 ,매출채권보험,86000000 
2018,C27216,경북,중소기업, 14 ,매출채권보험,115000000 
2018,C16229,경북,중소기업, 5 ,매출채권보험,30000000 
2018,J62021,서울,중소기업, 1 ,매출채권보험,30000000 
2018,C24121,대구,중소기업, 21 ,매출채권보험,313000000 
2018,C31114,전남,중소기업, 22 ,매출채권보험,259000000 
2018,G46721,전남,중소기업, 22 ,매출채권보험,170000000 
2018,C25924,울산,중소기업, 20 ,매출채권보험,6000000 
2018,N76310,경기,중소기업, 17 ,매출채권보험,374000000 
2018,C16232,광주,중소기업, 16 ,매출채권보험,330000000 
2018,C10792,경남,중소기업, 15 ,매출채권보험,193000000 
2018,G46315,서울,중소기업, 21 ,매출채권보험,10000000 
2018,C26299,충남,중소기업, 18 ,매출채권보험,8000000 
2018,C18129,서울,중소기업, 18 ,매출채권보험,30000000 
2018,H52992,전남,중소기업, 13 ,매출채권보험,20000000 
2018,G47312,서울,중소기업, 13 ,매출채권보험,12000000 
2018,C13213,경북,중소기업, 15 ,어음보험,16000000 
2018,C13213,경북,중소기업, 15 ,어음보험,12000000 
2018,C13213,경북,중소기업, 15 ,어음보험,8000000 
2018,C13213,경북,중소기업, 15 ,어음보험,12000000 
2018,G46413,서울,중소기업, 13 ,매출채권보험,357000000 
2018,G46595,서울,중소기업, 10 ,매출채권보험,135000000 
2018,C29272,경기,중소기업, 8 ,매출채권보험,248000000 
2018,G46595,서울,중소기업, 10 ,매출채권보험,20000000 
2018,G46721,전북,중소기업, 7 ,매출채권보험,40000000 
2018,H52992,서울,중소기업, 9 ,매출채권보험,172000000 
2018,G46432,대전,중소기업, 6 ,매출채권보험,24000000 
2018,C20202,경기,중소기업, 6 ,매출채권보험,50000000 
2018,G46595,충북,중소기업, 9 ,매출채권보험,13000000 
2018,C30399,충남,중소기업, 5 ,매출채권보험,28000000 
2018,G46413,경기,중소기업, 5 ,매출채권보험,1000000 
2018,C24212,충북,중소기업, 7 ,매출채권보험,2100000000 
2018,G46325,부산,중소기업, 6 ,매출채권보험,4000000 
2018,G46329,경기,중소기업, 5 ,매출채권보험,430000000 
2018,C13221,대구,중소기업, 5 ,매출채권보험,12000000 
2018,C25924,경남,중소기업, 5 ,매출채권보험,334000000 
2018,C18129,경기,중소기업, 7 ,매출채권보험,8000000 
2018,C25113,충북,중소기업, 6 ,매출채권보험,9000000 
2018,C25923,대구,중소기업, 8 ,매출채권보험,86000000 
2018,C13213,대구,중소기업, 5 ,매출채권보험,18000000 
2018,G46699,서울,중소기업, 4 ,매출채권보험,80000000 
2018,G46441,광주,중소기업, 3 ,매출채권보험,10000000 
2018,G46733,경남,중소기업, 3 ,매출채권보험,7000000 
2018,M73201,서울,중소기업, 3 ,매출채권보험,60000000 
2018,G46420,부산,중소기업, 3 ,매출채권보험,60000000 
2018,C26299,경기,중소기업, 4 ,매출채권보험,8000000 
2018,G46522,부산,중소기업, 4 ,매출채권보험,12000000 
2018,C29172,경남,중소기업, 3 ,매출채권보험,39000000 
2018,G46510,부산,중소기업, 2 ,매출채권보험,9000000 
2018,C25924,충남,중소기업, 1 ,매출채권보험,8000000 
2018,G46622,서울,중소기업, 1 ,매출채권보험,50000000 
2018,C25119,전남,중소기업, 4 ,매출채권보험,102000000 
2018,G46611,인천,중소기업, 2 ,매출채권보험,65000000 
2018,C10121,강원,중소기업, 2 ,매출채권보험,10000000 
2018,C10121,강원,중소기업, 2 ,매출채권보험,10000000 
2018,G46510,서울,중소기업, 2 ,매출채권보험,9000000 
2018,C22222,충남,중소기업, 10 ,매출채권보험,30000000 
2018,G46315,경남,중소기업, 2 ,매출채권보험,8000000 
2018,G46721,부산,중소기업, 0 ,매출채권보험,40000000 
2018,C28111,경북,중소기업, 2 ,매출채권보험,82000000 
2018,G46721,대전,중소기업, 0 ,매출채권보험,80000000 
2018,G46733,경기,중소기업, 1 ,매출채권보험,80000000 
2018,C22232,경남,중소기업, 4 ,매출채권보험,200000000 
2018,C31322,경남,중소기업, 7 ,매출채권보험,161000000 
2018,G46595,서울,중견기업, 26 ,매출채권보험,600000000 
2018,C30391,대구,중소기업, 28 ,매출채권보험,80000000 
2018,C30399,경북,중소기업, 20 ,매출채권보험,230000000 
2018,C30399,경기,중소기업, 22 ,매출채권보험,400000000 
2018,G46742,서울,중소기업, 18 ,매출채권보험,9000000 
2018,G46712,대구,중소기업, 18 ,매출채권보험,400000000 
2018,G46733,부산,중소기업, 18 ,매출채권보험,758000000 
2018,C26410,서울,중소기업, 18 ,매출채권보험,50000000 
2018,G46699,경기,중소기업, 18 ,매출채권보험,314000000 
2018,C25921,대구,중소기업, 20 ,매출채권보험,40000000 
2018,C31114,경남,중소기업, 17 ,매출채권보험,9000000 
2018,C10712,경기,중소기업, 14 ,매출채권보험,235000000 
2018,G46595,부산,중소기업, 13 ,매출채권보험,74000000 
2018,C25944,경남,중소기업, 14 ,매출채권보험,102000000 
2018,M72129,경남,중소기업, 16 ,매출채권보험,9000000 
2018,G46595,서울,중소기업, 14 ,매출채권보험,105000000 
2018,G46510,서울,중소기업, 12 ,매출채권보험,2000000 
2018,G46621,경기,중소기업, 9 ,매출채권보험,30000000 
2018,C23322,경남,중소기업, 9 ,매출채권보험,122000000 
2018,C30399,경기,중소기업, 10 ,매출채권보험,790000000 
2018,G47711,경기,중소기업, 7 ,매출채권보험,7000000 
2018,C25113,경남,중소기업, 17 ,매출채권보험,30000000 
2018,C25113,경남,중소기업, 17 ,매출채권보험,25000000 
2018,G46201,경기,중소기업, 7 ,매출채권보험,30000000 
2018,C25111,경북,중소기업, 6 ,매출채권보험,9000000 
2018,G46451,경북,중소기업, 7 ,매출채권보험,30000000 
2018,C22249,충북,중소기업, 6 ,매출채권보험,24000000 
2018,H52992,경기,중소기업, 7 ,매출채권보험,10000000 
2018,G46315,경기,중소기업, 6 ,매출채권보험,6000000 
