취급종류,구매자_업종,구매자_기업규모,구매자_소재지,계약자_업종,계약자_기업규모,계약자_소재지,인수일자,사고처리일자,사고사유,사고처리금액,사고정상해지금액,보상해지금액,보험금지급액,대위권원금회수금액,대위권발생일자,정상해지일자
매출채권보험,F42132,중소기업,대전,G46104,중소기업,인천,2020-09,2021-04-15,이행지체,30000000 ,14000000 ,16000000 ,16000000 ,0 , 2021-06 , 2021-06 
매출채권보험,F42412,중소기업,서울,G46692,중소기업,경기,2020-01,2020-05-18,이행지체,30000000 ,30000000 ,0 ,0 ,0 ,  , 2021-11 
매출채권보험,C10611,중소기업,충남,C17221,중소기업,전북,2020-02,2021-01-15,이행지체,10000000 ,10000000 ,0 ,0 ,0 ,  , 2021-02 
매출채권보험,A01159,중소기업,경기,A01123,중소기업,경기,2020-05,2020-11-27,이행지체,30000000 ,7000000 ,23000000 ,23000000 ,0 , 2021-07 , 2021-07 
매출채권보험,A01159,중소기업,경기,C10309,중소기업,경기,2020-07,2020-12-17,이행지체,30000000 ,11000000 ,19000000 ,19000000 ,0 , 2021-06 , 2021-06 
매출채권보험,F42492,중소기업,경기,C25113,중소기업,충남,2020-01,2021-01-14,이행지체,30000000 ,30000000 ,0 ,0 ,0 ,  , 2021-03 
매출채권보험,C18113,중소기업,경기,C33920,중소기업,충북,2020-08,2021-01-12,이행지체,30000000 ,22000000 ,8000000 ,8000000 ,0 , 2021-02 , 2021-02 
매출채권보험,G47219,중소기업,광주,G46312,중소기업,광주,2020-01,2020-10-08,폐업 · 해산등기,30000000 ,0 ,30000000 ,30000000 ,0 , 2021-03 ,  
매출채권보험,G46612,중소기업,전남,N76190,중소기업,전남,2020-01,2020-06-08,이행지체,30000000 ,30000000 ,0 ,0 ,0 ,  , 2021-02 
매출채권보험,G47121,중소기업,서울,G46319,중소기업,경기,2020-02,2021-02-01,이행지체,15000000 ,11000000 ,4000000 ,4000000 ,0 , 2021-02 , 2021-02 
매출채권보험,F42138,중소기업,충남,G46721,중소기업,충남,2020-09,2021-06-01,이행지체,30000000 ,20000000 ,10000000 ,10000000 ,0 , 2021-07 , 2021-07 
매출채권보험,F42138,중소기업,충남,C25112,중소기업,충남,2020-01,2021-01-07,이행지체,10000000 ,0 ,10000000 ,10000000 ,2000000 , 2021-02 ,  
매출채권보험,G47212,중소기업,경기,G46329,중소기업,경기,2020-02,2021-07-06,이행지체,10000000 ,3000000 ,7000000 ,7000000 ,0 , 2021-09 , 2021-09 
매출채권보험,F42201,중소기업,서울,G46733,중소기업,서울,2020-04,2021-05-03,이행지체,30000000 ,30000000 ,0 ,0 ,0 ,  , 2021-05 
매출채권보험,G47121,중소기업,서울,G46319,중소기업,경기,2020-02,2020-12-15,이행지체,15000000 ,13000000 ,2000000 ,2000000 ,0 , 2021-01 , 2021-01 
매출채권보험,G46102,중소기업,충남,C10799,중소기업,경기,2020-02,2021-04-23,이행지체,30000000 ,30000000 ,0 ,0 ,0 ,  , 2021-11 
매출채권보험,G47121,중소기업,경기,G46315,중소기업,경기,2020-02,2021-02-09,이행지체,10000000 ,10000000 ,0 ,0 ,0 ,  , 2021-02 
매출채권보험,G46319,중소기업,충남,G46499,중소기업,경기,2020-03,2021-10-28,폐업 · 해산등기,25000000 ,25000000 ,0 ,0 ,0 ,  , 2021-11 
매출채권보험,C25999,중소기업,경기,G46721,중소기업,경기,2020-02,2021-07-13,이행지체,50000000 ,30000000 ,20000000 ,20000000 ,20000000 , 2021-08 , 2021-08 
매출채권보험,G46712,중소기업,경남,G46712,중소기업,부산,2020-02,2021-11-09,이행지체,19000000 ,0 ,19000000 ,19000000 ,0 , 2021-12 ,  
매출채권보험,C25999,중소기업,충남,G46721,중소기업,전남,2020-05,2021-11-23,이행지체,50000000 ,28000000 ,22000000 ,22000000 ,0 , 2021-12 , 2021-12 
매출채권보험,I56111,중소기업,서울,G46313,중소기업,서울,2020-02,2021-03-10,이행지체,30000000 ,27000000 ,3000000 ,3000000 ,0 , 2021-05 , 2021-05 
매출채권보험,I56111,중소기업,서울,G46313,중소기업,서울,2020-07,2021-03-10,폐업 · 해산등기,32000000 ,32000000 ,0 ,0 ,0 ,  , 2021-05 
매출채권보험,G46322,중소기업,경기,C10220,중소기업,전북,2020-03,2021-07-14,이행지체,14000000 ,3000000 ,11000000 ,11000000 ,5000000 , 2021-08 , 2021-08 
매출채권보험,G46741,중소기업,대구,C13211,중소기업,대구,2020-03,2021-01-12,이행지체,30000000 ,13000000 ,17000000 ,17000000 ,0 , 2021-02 , 2021-02 
매출채권보험,H49301,중소기업,인천,H49301,중소기업,서울,2020-02,2021-01-18,이행지체,30000000 ,19000000 ,11000000 ,11000000 ,0 , 2021-02 , 2021-02 
매출채권보험,G47212,중소기업,서울,G46313,중소기업,서울,2020-09,2021-01-18,이행지체,30000000 ,8000000 ,22000000 ,22000000 ,0 , 2021-02 , 2021-03 
매출채권보험,G47212,중소기업,서울,G46313,중소기업,서울,2020-09,2021-01-18,이행지체,30000000 ,8000000 ,22000000 ,22000000 ,0 , 2021-02 , 2021-02 
매출채권보험,C14112,중소기업,경기,H52992,중소기업,서울,2020-06,2020-11-17,이행지체,30000000 ,28000000 ,2000000 ,2000000 ,2000000 , 2021-01 , 2021-01 
매출채권보험,C27216,중소기업,경기,C25924,중소기업,경기,2020-05,2021-09-01,이행지체,30000000 ,25000000 ,5000000 ,5000000 ,5000000 , 2021-10 , 2021-10 
매출채권보험,C32021,중소기업,경기,C17211,중소기업,경기,2020-03,2021-06-16,이행지체,10000000 ,8000000 ,2000000 ,2000000 ,0 , 2021-10 , 2021-10 
매출채권보험,G46800,중소기업,경기,G46319,중소기업,경기,2020-03,2020-12-15,이행지체,10000000 ,8000000 ,2000000 ,2000000 ,0 , 2021-01 , 2021-01 
매출채권보험,C17211,중소기업,전북,C17909,중소기업,경기,2020-03,2020-10-14,폐업 · 해산등기,20000000 ,14000000 ,6000000 ,6000000 ,0 , 2021-01 , 2021-01 
매출채권보험,C22299,중소기업,충북,C20493,중소기업,경기,2020-03,2021-04-30,이행지체,21000000 ,21000000 ,0 ,0 ,0 ,  , 2021-09 
매출채권보험,G46721,중소기업,인천,G46721,중소기업,서울,2020-06,2020-12-29,이행지체,50000000 ,4000000 ,46000000 ,46000000 ,0 , 2021-01 , 2021-01 
매출채권보험,G46721,중소기업,인천,G46105,중소기업,경기,2020-03,2021-01-20,이행지체,50000000 ,19000000 ,31000000 ,31000000 ,0 , 2021-02 , 2021-02 
매출채권보험,C28111,중소기업,서울,G46721,중소기업,인천,2020-11,2021-06-04,거래정지처분(예금부족),80000000 ,0 ,80000000 ,80000000 ,0 , 2021-08 ,  
매출채권보험,C26299,중소기업,인천,C26223,중소기업,인천,2020-03,2021-03-12,이행지체,30000000 ,23000000 ,7000000 ,7000000 ,0 , 2021-04 , 2021-04 
매출채권보험,G47912,중소기업,경기,G46433,중소기업,경기,2020-03,2020-10-22,이행지체,30000000 ,1000000 ,29000000 ,29000000 ,0 , 2021-10 , 2021-10 
매출채권보험,F42132,중소기업,전북,C25944,중소기업,전북,2020-04,2021-08-18,이행지체,30000000 ,15000000 ,15000000 ,15000000 ,0 , 2021-09 , 2021-09 
매출채권보험,F42132,중소기업,전북,C23325,중소기업,전북,2020-05,2021-01-26,이행지체,30000000 ,20000000 ,10000000 ,10000000 ,0 , 2021-03 , 2021-03 
매출채권보험,G47119,중소기업,경기,G46319,중소기업,경기,2020-11,2021-07-14,이행지체,30000000 ,0 ,0 ,0 ,0 ,  ,  
매출채권보험,F42420,중소기업,전남,G46721,중소기업,광주,2020-04,2021-10-08,이행지체,6000000 ,6000000 ,0 ,0 ,0 ,  , 2021-10 
매출채권보험,C24290,중소기업,경남,G46721,중소기업,경기,2020-07,2021-06-17,이행지체,26000000 ,0 ,26000000 ,26000000 ,15000000 , 2021-07 ,  
매출채권보험,C22292,중소기업,경기,G46691,중소기업,경기,2020-04,2021-10-05,회생절차 등,30000000 ,30000000 ,0 ,0 ,0 ,  , 2021-10 
매출채권보험,G46721,중소기업,경기,G46721,중소기업,경기,2020-07,2021-08-02,이행지체,50000000 ,0 ,50000000 ,50000000 ,0 , 2021-08 ,  
매출채권보험,G46721,중소기업,경기,G46721,중소기업,경기,2020-10,2021-07-20,이행지체,50000000 ,50000000 ,0 ,0 ,0 ,  , 2021-08 
매출채권보험,G46721,중소기업,경기,G46721,중소기업,인천,2020-04,2021-08-18,이행지체,50000000 ,50000000 ,0 ,0 ,0 ,  , 2021-08 
매출채권보험,G46721,중소기업,경기,G46721,중소기업,경기,2020-10,2021-11-23,이행지체,50000000 ,2000000 ,48000000 ,48000000 ,0 , 2021-12 , 2021-12 
매출채권보험,G47592,중소기업,서울,G46799,중소기업,서울,2020-03,2020-12-28,이행지체,20000000 ,16000000 ,4000000 ,4000000 ,4000000 , 2021-03 , 2021-03 
매출채권보험,G46712,중소기업,충남,G46712,중소기업,세종,2020-03,2021-05-03,이행지체,30000000 ,30000000 ,0 ,0 ,0 ,  , 2021-05 
매출채권보험,C26223,중소기업,인천,C20499,중소기업,인천,2020-04,2021-03-24,이행지체,50000000 ,27000000 ,23000000 ,23000000 ,7000000 , 2021-04 , 2021-04 
매출채권보험,I56122,중소기업,서울,G46329,중소기업,경기,2020-04,2021-06-18,이행지체,30000000 ,21000000 ,9000000 ,9000000 ,0 , 2021-07 , 2021-07 
매출채권보험,I56122,중소기업,서울,G46329,중소기업,경기,2020-04,2021-04-27,이행지체,30000000 ,10000000 ,20000000 ,20000000 ,0 , 2021-06 , 2021-06 
매출채권보험,G46411,중소기업,대구,G46741,중소기업,대구,2020-04,2020-12-17,이행지체,20000000 ,14000000 ,6000000 ,6000000 ,0 , 2021-04 , 2021-04 
매출채권보험,G47121,중소기업,인천,G47219,중소기업,경기,2020-09,2021-02-02,이행지체,10000000 ,4000000 ,6000000 ,6000000 ,0 , 2021-02 , 2021-02 
매출채권보험,C22259,중소기업,충남,G46721,중소기업,충남,2020-05,2021-05-21,이행지체,30000000 ,0 ,30000000 ,30000000 ,0 , 2021-06 ,  
매출채권보험,C28111,중소기업,경기,G46621,중소기업,경기,2020-05,2021-09-17,이행지체,50000000 ,17000000 ,33000000 ,33000000 ,0 , 2021-11 , 2021-11 
매출채권보험,F41229,중소기업,광주,G46721,중소기업,광주,2020-04,2020-12-16,이행지체,30000000 ,2000000 ,0 ,0 ,0 ,  , 2021-04 
매출채권보험,F41229,중소기업,광주,C25119,중소기업,광주,2020-07,2021-06-04,이행지체,30000000 ,4000000 ,26000000 ,26000000 ,0 , 2021-07 , 2021-07 
매출채권보험,F42132,중소기업,대구,G46332,중소기업,경기,2020-04,2020-12-22,이행지체,10000000 ,5000000 ,5000000 ,5000000 ,0 , 2021-02 , 2021-02 
매출채권보험,I56113,중소기업,경기,G46313,중소기업,서울,2020-04,2020-11-06,이행지체,7000000 ,5000000 ,2000000 ,2000000 ,2000000 , 2021-01 , 2021-01 
매출채권보험,C33999,중소기업,경남,C25119,중소기업,경북,2020-04,2021-11-30,이행지체,20000000 ,0 ,20000000 ,20000000 ,0 , 2021-12 ,  
매출채권보험,C27216,중소기업,충남,C27216,중소기업,경기,2020-04,2021-09-10,이행지체,15000000 ,12000000 ,3000000 ,3000000 ,0 , 2021-10 , 2021-11 
매출채권보험,C21210,중소기업,경기,G46433,중소기업,경기,2020-04,2020-10-22,이행지체,30000000 ,18000000 ,12000000 ,12000000 ,0 , 2021-04 , 2021-04 
매출채권보험,C25922,중소기업,부산,G46739,중소기업,경남,2020-07,2021-02-18,이행지체,40000000 ,0 ,40000000 ,40000000 ,0 , 2021-03 ,  
매출채권보험,C25922,중소기업,부산,G46721,중소기업,부산,2020-08,2021-03-17,폐업 · 해산등기,100000000 ,83000000 ,17000000 ,17000000 ,0 , 2021-04 , 2021-04 
매출채권보험,G46499,중소기업,충남,G46433,중소기업,인천,2020-10,2021-10-15,이행지체,200000000 ,200000000 ,0 ,0 ,0 ,  , 2021-10 
매출채권보험,F41119,중소기업,서울,G46699,중소기업,서울,2020-12,2021-06-09,이행지체,15000000 ,15000000 ,0 ,0 ,0 ,  , 2021-06 
매출채권보험,G47121,중소기업,경기,C10611,중소기업,충남,2020-05,2021-01-14,이행지체,30000000 ,23000000 ,7000000 ,7000000 ,0 , 2021-04 , 2021-04 
매출채권보험,G47121,중소기업,인천,G46332,중소기업,경기,2020-08,2020-12-22,이행지체,10000000 ,5000000 ,5000000 ,5000000 ,0 , 2021-01 , 2021-01 
매출채권보험,G47121,중소기업,인천,G46451,중소기업,인천,2020-08,2020-12-17,이행지체,10000000 ,0 ,10000000 ,10000000 ,0 , 2021-01 , 2021-01 
매출채권보험,G47121,중소기업,인천,G46314,중소기업,경기,2020-09,2021-01-14,이행지체,10000000 ,3000000 ,7000000 ,7000000 ,0 , 2021-01 , 2021-01 
매출채권보험,I56121,중소기업,서울,G46313,중소기업,서울,2020-05,2021-09-23,폐업 · 해산등기,30000000 ,30000000 ,0 ,0 ,0 ,  , 2021-11 
매출채권보험,C23119,중소기업,경기,C23119,중소기업,경기,2020-08,2021-07-08,이행지체,30000000 ,10000000 ,20000000 ,20000000 ,0 , 2021-07 , 2021-07 
매출채권보험,C26222,중소기업,경기,G46521,중소기업,경기,2020-05,2021-03-22,이행지체,50000000 ,19000000 ,31000000 ,31000000 ,0 , 2021-04 , 2021-04 
매출채권보험,C10759,중소기업,경남,G46315,중소기업,부산,2020-05,2021-09-15,이행지체,30000000 ,25000000 ,5000000 ,5000000 ,0 , 2021-10 , 2021-10 
매출채권보험,C27199,중소기업,충남,C26224,중소기업,경기,2020-05,2021-08-24,이행지체,25000000 ,0 ,25000000 ,25000000 ,0 , 2021-09 ,  
매출채권보험,G46613,중소기업,서울,C23119,중소기업,경기,2020-06,2021-01-14,이행지체,30000000 ,19000000 ,11000000 ,11000000 ,0 , 2021-02 , 2021-02 
매출채권보험,F42132,중소기업,경북,G46622,중소기업,경북,2020-05,2021-02-26,이행지체,30000000 ,0 ,0 ,0 ,0 ,  ,  
매출채권보험,C10309,중소기업,경기,H52992,중소기업,서울,2020-07,2020-11-10,이행지체,30000000 ,9000000 ,21000000 ,21000000 ,2000000 , 2021-01 , 2021-01 
매출채권보험,C10309,중소기업,경기,G46326,중소기업,서울,2020-07,2020-11-10,이행지체,30000000 ,9000000 ,21000000 ,21000000 ,0 , 2021-01 , 2021-01 
매출채권보험,M73201,중소기업,경기,G46611,중소기업,경기,2020-05,2021-07-14,이행지체,15000000 ,12000000 ,3000000 ,3000000 ,0 , 2021-08 , 2021-08 
매출채권보험,I56111,중소기업,경기,G46313,중소기업,서울,2020-05,2021-02-18,폐업 · 해산등기,20000000 ,0 ,0 ,0 ,0 ,  ,  
매출채권보험,I56111,중소기업,경기,G46315,중소기업,경기,2020-06,2021-03-15,이행지체,30000000 ,30000000 ,0 ,0 ,0 ,  , 2021-09 
매출채권보험,C25112,중소기업,부산,G46721,중소기업,전북,2020-07,2021-03-04,이행지체,13000000 ,6000000 ,7000000 ,7000000 ,0 , 2021-04 , 2021-04 
매출채권보험,C10129,중소기업,경남,C10122,중소기업,경남,2020-06,2020-12-21,이행지체,165000000 ,0 ,165000000 ,165000000 ,83000000 , 2021-01 ,  
매출채권보험,G46201,중소기업,경기,G46312,중소기업,경북,2020-06,2021-03-24,이행지체,30000000 ,9000000 ,21000000 ,21000000 ,0 , 2021-04 , 2021-04 
매출채권보험,G46104,중소기업,인천,G46699,중소기업,부산,2020-05,2020-11-17,이행지체,6000000 ,6000000 ,0 ,0 ,0 ,  , 2021-04 
매출채권보험,G46329,중소기업,서울,G46315,중소기업,서울,2020-05,2020-11-04,이행지체,10000000 ,8000000 ,2000000 ,2000000 ,0 , 2020-12 , 2021-04 
매출채권보험,C25113,중소기업,경기,G46721,중소기업,부산,2020-06,2021-08-09,이행지체,10000000 ,0 ,10000000 ,10000000 ,0 , 2021-09 ,  
매출채권보험,C10129,중소기업,경기,C10122,중소기업,경북,2020-08,2021-01-07,이행지체,300000000 ,214000000 ,86000000 ,86000000 ,0 , 2021-01 , 2021-01 
매출채권보험,C10129,중소기업,경기,G46413,중소기업,경기,2020-07,2020-12-21,이행지체,118000000 ,44000000 ,74000000 ,74000000 ,0 , 2021-01 , 2021-01 
매출채권보험,M71531,중소기업,서울,G46329,중소기업,경기,2020-06,2020-12-30,이행지체,30000000 ,0 ,30000000 ,30000000 ,0 , 2021-01 ,  
매출채권보험,G46411,중소기업,서울,C13213,중소기업,경북,2020-06,2021-02-02,이행지체,30000000 ,12000000 ,18000000 ,18000000 ,0 , 2021-03 , 2021-03 
매출채권보험,F41121,중소기업,인천,G46800,중소기업,서울,2020-07,2021-11-15,이행지체,50000000 ,47000000 ,3000000 ,3000000 ,0 , 2021-12 , 2021-12 
매출채권보험,L68129,중소기업,경기,G46521,중소기업,서울,2020-06,2020-12-10,이행지체,23000000 ,2000000 ,21000000 ,21000000 ,0 , 2021-05 , 2021-05 
매출채권보험,C30399,중소기업,경남,C29294,중소기업,경남,2020-06,2021-04-30,이행지체,30000000 ,0 ,30000000 ,30000000 ,0 , 2021-05 ,  
매출채권보험,G47429,중소기업,서울,C13403,중소기업,경기,2020-06,2021-01-13,이행지체,30000000 ,8000000 ,22000000 ,22000000 ,0 , 2021-03 , 2021-03 
매출채권보험,G46742,중소기업,경기,G46741,중소기업,경기,2020-06,2021-09-09,이행지체,45000000 ,6000000 ,39000000 ,39000000 ,0 , 2021-10 , 2021-10 
매출채권보험,G46800,중소기업,서울,G46442,중소기업,부산,2020-08,2021-08-09,이행지체,20000000 ,17000000 ,3000000 ,3000000 ,0 , 2021-08 , 2021-08 
매출채권보험,I56111,중소기업,충북,G46329,중소기업,충북,2020-07,2020-12-01,이행지체,30000000 ,15000000 ,15000000 ,15000000 ,0 , 2020-12 , 2021-01 
매출채권보험,F42132,중소기업,경기,N76310,중소기업,충북,2020-06,2021-10-06,이행지체,50000000 ,50000000 ,0 ,0 ,0 ,  , 2021-11 
매출채권보험,G46109,중소기업,경기,G46539,중소기업,경기,2020-06,2021-03-03,이행지체,10000000 ,10000000 ,0 ,0 ,0 ,  , 2021-11 
매출채권보험,C23329,중소기업,경기,G46721,중소기업,서울,2020-06,2021-08-25,이행지체,20000000 ,13000000 ,7000000 ,7000000 ,0 , 2021-09 , 2021-09 
매출채권보험,G47129,중소기업,경기,G46451,중소기업,경기,2020-08,2021-01-25,이행지체,10000000 ,4000000 ,6000000 ,6000000 ,0 , 2021-03 , 2021-03 
매출채권보험,G47129,중소기업,경기,G46326,중소기업,경기,2020-07,2021-01-05,이행지체,30000000 ,8000000 ,22000000 ,22000000 ,0 , 2021-03 , 2021-03 
매출채권보험,G47129,중소기업,경기,G46201,중소기업,경기,2020-07,2021-01-26,이행지체,30000000 ,23000000 ,7000000 ,7000000 ,0 , 2021-02 , 2021-02 
매출채권보험,C24199,중소기업,경기,G46721,중소기업,서울,2020-07,2021-05-20,이행지체,10000000 ,0 ,10000000 ,10000000 ,0 , 2021-06 ,  
매출채권보험,G47121,중소기업,경기,G46332,중소기업,경기,2020-07,2021-11-25,이행지체,10000000 ,0 ,0 ,0 ,0 ,  ,  
매출채권보험,C28410,중소기업,경기,C26223,중소기업,경기,2020-07,2021-01-19,이행지체,30000000 ,8000000 ,22000000 ,22000000 ,0 , 2021-03 , 2021-03 
매출채권보험,C28410,중소기업,경기,C28422,중소기업,경기,2020-07,2021-01-13,이행지체,30000000 ,7000000 ,23000000 ,23000000 ,0 , 2021-02 , 2021-02 
매출채권보험,C28410,중소기업,경기,C28422,중소기업,경기,2020-08,2021-01-19,이행지체,30000000 ,2000000 ,28000000 ,28000000 ,0 , 2021-02 , 2021-02 
매출채권보험,C28410,중소기업,경기,C26223,중소기업,경기,2020-07,2021-02-23,이행지체,30000000 ,8000000 ,22000000 ,22000000 ,0 , 2021-03 , 2021-03 
매출채권보험,C29199,중소기업,경남,G46721,중소기업,부산,2020-07,2021-07-09,이행지체,30000000 ,14000000 ,16000000 ,16000000 ,0 , 2021-07 , 2021-07 
매출채권보험,G46800,중소기업,경기,G46721,중소기업,경기,2020-10,2021-04-08,이행지체,30000000 ,30000000 ,0 ,0 ,0 ,  , 2021-11 
매출채권보험,G46592,중소기업,서울,H51200,중소기업,서울,2020-07,2020-12-14,이행지체,25000000 ,0 ,25000000 ,25000000 ,25000000 , 2021-01 ,  
매출채권보험,G46612,중소기업,충남,G46739,중소기업,충남,2020-07,2020-11-19,이행지체,20000000 ,20000000 ,0 ,0 ,0 ,  , 2021-06 
매출채권보험,I56111,중소기업,인천,G46313,중소기업,인천,2020-07,2020-12-14,이행지체,20000000 ,0 ,20000000 ,20000000 ,0 , 2021-01 ,  
매출채권보험,C29271,중소기업,경기,C29271,중소기업,경기,2020-07,2020-12-09,이행지체,30000000 ,23000000 ,7000000 ,7000000 ,0 , 2021-02 , 2021-03 
매출채권보험,F42202,중소기업,경기,G46721,중소기업,서울,2020-10,2021-07-13,이행지체,50000000 ,46000000 ,4000000 ,4000000 ,4000000 , 2021-08 , 2021-08 
매출채권보험,F42202,중소기업,경기,G46699,중소기업,경기,2020-07,2021-07-09,이행지체,30000000 ,29000000 ,1000000 ,1000000 ,1000000 , 2021-08 , 2021-08 
매출채권보험,G47912,중소기업,서울,G46451,중소기업,서울,2020-10,2020-12-07,폐업 · 해산등기,30000000 ,17000000 ,13000000 ,13000000 ,0 , 2021-01 , 2021-01 
매출채권보험,C27216,중소기업,경북,G46539,중소기업,대구,2020-07,2021-05-24,이행지체,30000000 ,27000000 ,3000000 ,3000000 ,0 , 2021-06 , 2021-06 
매출채권보험,C27216,중소기업,경북,G46595,중소기업,경북,2020-09,2021-02-26,이행지체,11000000 ,0 ,11000000 ,11000000 ,0 , 2021-03 ,  
매출채권보험,C25111,중소기업,경기,G46613,중소기업,경기,2020-08,2021-11-30,이행지체,19000000 ,2000000 ,17000000 ,17000000 ,0 , 2021-12 , 2021-12 
매출채권보험,F42412,중소기업,경기,G46699,중소기업,강원,2020-07,2021-04-01,이행지체,30000000 ,26000000 ,4000000 ,4000000 ,4000000 , 2021-05 , 2021-05 
매출채권보험,G47121,중소기업,강원,G46332,중소기업,강원,2020-07,2020-12-22,이행지체,3000000 ,3000000 ,0 ,0 ,0 ,  , 2021-01 
매출채권보험,G47121,중소기업,경기,G46325,중소기업,경기,2020-09,2021-01-15,이행지체,10000000 ,5000000 ,5000000 ,5000000 ,0 , 2021-02 , 2021-02 
매출채권보험,G46313,중소기업,경기,G46313,중소기업,서울,2020-07,2020-12-01,이행지체,30000000 ,14000000 ,0 ,0 ,0 ,  , 2021-06 
매출채권보험,G46313,중소기업,경기,G46313,중소기업,경기,2020-07,2020-12-01,이행지체,30000000 ,12000000 ,18000000 ,18000000 ,0 , 2021-11 , 2021-11 
매출채권보험,G47813,중소기업,서울,G46739,중소기업,경남,2020-07,2021-07-09,이행지체,50000000 ,20000000 ,30000000 ,30000000 ,30000000 , 2021-07 , 2021-07 
매출채권보험,G47121,중소기업,경북,G46321,중소기업,경북,2020-08,2020-12-08,폐업 · 해산등기,10000000 ,6000000 ,4000000 ,4000000 ,0 , 2021-01 , 2021-04 
매출채권보험,F41111,중소기업,경남,G46721,중소기업,경남,2020-07,2021-01-22,이행지체,14000000 ,3000000 ,11000000 ,11000000 ,0 , 2021-02 , 2021-02 
매출채권보험,G46321,중소기업,경기,G46329,중견기업,경기,2020-08,2021-01-27,이행지체,100000000 ,23000000 ,77000000 ,77000000 ,0 , 2021-03 , 2021-03 
매출채권보험,C32021,중소기업,광주,C16211,중소기업,경기,2020-08,2020-12-07,이행지체,30000000 ,27000000 ,3000000 ,3000000 ,0 , 2021-01 , 2021-01 
매출채권보험,H49402,중소기업,서울,H52992,중소기업,서울,2020-07,2021-01-04,이행지체,30000000 ,0 ,30000000 ,30000000 ,0 , 2021-02 ,  
매출채권보험,C31114,중소기업,경남,G46721,중소기업,부산,2020-10,2021-12-07,이행지체,21000000 ,20000000 ,1000000 ,1000000 ,0 , 2021-12 , 2021-12 
매출채권보험,C22222,중소기업,인천,G46104,중소기업,인천,2020-07,2021-03-09,이행지체,30000000 ,18000000 ,12000000 ,12000000 ,0 , 2021-04 , 2021-04 
매출채권보험,J58221,중소기업,경기,G46329,중견기업,경기,2020-08,2020-12-08,이행지체,30000000 ,30000000 ,0 ,0 ,0 ,  , 2021-01 
매출채권보험,G46699,중소기업,경기,G46699,중소기업,인천,2020-10,2021-04-13,이행지체,200000000 ,91000000 ,109000000 ,109000000 ,0 , 2021-05 , 2021-05 
매출채권보험,G47121,중소기업,경기,G46323,중소기업,경기,2020-08,2020-12-30,이행지체,10000000 ,7000000 ,3000000 ,3000000 ,0 , 2021-01 , 2021-01 
매출채권보험,G47121,중소기업,경기,G46315,중소기업,경기,2020-10,2021-03-25,이행지체,9000000 ,7000000 ,2000000 ,2000000 ,0 , 2021-05 , 2021-05 
매출채권보험,G46799,중소기업,경기,C22212,중소기업,경기,2020-09,2021-03-08,이행지체,30000000 ,11000000 ,19000000 ,19000000 ,0 , 2021-03 , 2021-03 
매출채권보험,G47121,중소기업,경기,G46319,중소기업,경기,2020-08,2021-06-02,이행지체,10000000 ,6000000 ,4000000 ,4000000 ,0 , 2021-06 , 2021-06 
매출채권보험,G47121,중소기업,인천,G46319,중소기업,인천,2020-09,2021-02-15,이행지체,15000000 ,14000000 ,1000000 ,1000000 ,0 , 2021-03 , 2021-03 
매출채권보험,G47121,중소기업,인천,G46499,중소기업,경기,2020-09,2021-05-04,이행지체,10000000 ,5000000 ,5000000 ,5000000 ,0 , 2021-06 , 2021-06 
매출채권보험,C30201,중소기업,경남,G46721,중소기업,대전,2020-08,2021-05-17,이행지체,50000000 ,0 ,50000000 ,50000000 ,0 , 2021-06 ,  
매출채권보험,C26223,중소기업,경기,C26221,중소기업,경기,2020-08,2021-01-18,이행지체,30000000 ,0 ,30000000 ,30000000 ,0 , 2021-02 , 2021-02 
매출채권보험,C26223,중소기업,경기,C18121,중소기업,인천,2020-08,2021-10-12,이행지체,7000000 ,6000000 ,1000000 ,1000000 ,0 , 2021-11 , 2021-11 
매출채권보험,C26223,중소기업,경기,C26224,중소기업,경기,2020-09,2021-02-18,이행지체,30000000 ,0 ,30000000 ,27000000 ,0 , 2021-03 ,  
매출채권보험,C26223,중소기업,경기,C26299,중소기업,경기,2020-11,2021-03-18,이행지체,3000000 ,0 ,3000000 ,3000000 ,0 , 2021-03 ,  
매출채권보험,C26223,중소기업,경기,C25999,중소기업,경기,2020-11,2021-07-15,이행지체,30000000 ,28000000 ,2000000 ,2000000 ,0 , 2021-08 , 2021-08 
매출채권보험,G47121,중소기업,부산,G46329,중소기업,부산,2020-08,2021-04-14,이행지체,7000000 ,4000000 ,3000000 ,3000000 ,0 , 2021-07 , 2021-07 
매출채권보험,G46315,중소기업,충남,G46315,중소기업,서울,2020-08,2021-08-23,이행지체,15000000 ,0 ,0 ,0 ,0 ,  ,  
매출채권보험,G47190,중소기업,인천,G46499,중소기업,경기,2020-09,2021-01-11,이행지체,10000000 ,8000000 ,2000000 ,2000000 ,0 , 2021-02 , 2021-02 
매출채권보험,F42412,중소기업,서울,C13224,중소기업,서울,2020-08,2021-04-07,이행지체,10000000 ,0 ,10000000 ,10000000 ,0 , 2021-04 ,  
매출채권보험,G47631,중소기업,서울,G46464,중소기업,경기,2020-09,2021-10-18,이행지체,30000000 ,10000000 ,20000000 ,20000000 ,0 , 2021-11 , 2021-11 
매출채권보험,G47631,중소기업,서울,G46464,중소기업,서울,2020-11,2021-10-21,이행지체,30000000 ,17000000 ,13000000 ,13000000 ,0 , 2021-11 , 2021-11 
